"from_id","from_lon","from_lat","Intercept","n_transfers","walk_share","daily_departures","dist_to_stop_m","origin_dist_centre_km","dest_dist_centre_km","origin_working_age_pop","nearest_stop_is_rail","car_directness"
4876,16.7149041775197,52.3733172704816,6.82422839670869,0.0398583411998814,-0.497254415238604,-1.38159899471608,0.000595291285183694,-0.138594275308767,0.167453215786814,-0.00112052536367002,-0.137215890688296,-2.08811090693257
4877,16.7178405313045,52.3733740322226,6.80197803001556,0.0546241469583038,-0.490068880558354,-1.37063371933811,0.000595160994516591,-0.139762052436576,0.170215037414728,-0.00115213681233012,-0.138743029918231,-2.08524526937936
4880,16.7266496509266,52.3735438797511,6.74235451219283,0.0997095924996358,-0.480675734596751,-1.31974074569703,0.000597924765317517,-0.143188466573992,0.173289817531452,-0.00125025266451409,-0.14019291028724,-2.07083387614216
4942,16.7412399774513,52.3756227182915,6.75620285133846,0.175374726680907,-0.493894793277406,-1.22326510401367,0.000599457515820544,-0.149426836798378,0.154110068818931,-0.00135958363944552,-0.131087785675355,-2.06909440618415
4943,16.7441765375793,52.3756788276753,6.79897474737004,0.192491569584963,-0.499471719204003,-1.1971212645825,0.00060172817359419,-0.150851085620609,0.135865521209082,-0.00137815414934098,-0.125813767444228,-2.06728847035163
4944,16.7471131073348,52.3757348640971,6.85181208488177,0.210149513367355,-0.508793067172995,-1.16946537936267,0.000605217809748287,-0.152316898604285,0.114216246837574,-0.00139523661450525,-0.120665708831268,-2.0650899954677
4998,16.7294016136258,52.3771947556468,6.76135611333666,0.108942881822824,-0.490274732598763,-1.32887603410282,0.000582658504272922,-0.144721395788526,0.186924575464467,-0.00124050553150934,-0.143832335903156,-2.10612465987595
5000,16.7352749044682,52.3773074918418,6.72880689010515,0.139319827096816,-0.494694929740305,-1.28550300250556,0.000589632512305011,-0.146996968153002,0.186569611732311,-0.00129768553731544,-0.136892865538293,-2.09661086350093
5001,16.7382115640287,52.3773637501915,6.72288574374363,0.154553042307313,-0.497662256419325,-1.26362068103422,0.00059283432870974,-0.148159380744032,0.183188530173032,-0.00132131045745448,-0.13302596945217,-2.0924446829041
5002,16.7411482339303,52.3774199359029,6.7259571051693,0.16990050156414,-0.502090024479827,-1.24076550482176,0.000596228724139794,-0.149336869564235,0.176881714896241,-0.00134260301961533,-0.128818561830272,-2.08832274888675
5003,16.7440849126406,52.377476048601,6.76175052483302,0.18639049914432,-0.503995586113213,-1.21806396717846,0.000597001794012494,-0.150817376869267,0.162158324029826,-0.00135968666037425,-0.122805894724522,-2.08857298400824
5004,16.7470216020994,52.3775320883675,6.82258881009375,0.204218313931435,-0.509291928589796,-1.19274036508956,0.00059813665244942,-0.152489222375396,0.139948980845704,-0.00137600003989985,-0.116403384300256,-2.0898179782439
5005,16.7499582999204,52.3775880551869,6.91356679027706,0.223630578518396,-0.517804249202037,-1.16476586485922,0.000599332686113917,-0.154433063218096,0.109178186720214,-0.00139102391395837,-0.109541939361606,-2.09302572646448
5006,16.7528950082039,52.3776439491063,7.02691373513665,0.244130564782136,-0.530275417703457,-1.1345930477332,0.000601171784060051,-0.156578614202154,0.0719532420831719,-0.00140463369508553,-0.102588500171066,-2.09719704935731
5061,16.7351829127731,52.3791047009471,6.75130069296574,0.134776606523868,-0.495955792460045,-1.30273459179344,0.000581167022292349,-0.147221329185493,0.194435618304035,-0.00127326825683249,-0.133251764018659,-2.12109399685744
5062,16.7381196921925,52.3791609632299,6.73908458506969,0.150041956901042,-0.499306158569176,-1.28134427170301,0.000584971971418782,-0.148408038426566,0.193370779758993,-0.00129818353651151,-0.128818279770883,-2.11711889485252
5063,16.7410564801376,52.3792171524033,6.73448326377888,0.1653684173505,-0.503734427136251,-1.2594985310729,0.000588657374724147,-0.149616110613127,0.189904187645375,-0.00132062148668652,-0.124317516441437,-2.11328525472027
5064,16.7439932787791,52.3792732688922,6.73526124964269,0.180722331328209,-0.51098452475108,-1.23643128476429,0.000593220190123644,-0.150795036728264,0.184183732380478,-0.00134148620239719,-0.120083402580065,-2.10838826057011
5065,16.7469300865863,52.379329311991,6.77588117729294,0.19761274832436,-0.5146806329779,-1.21411011506533,0.000594130342360992,-0.152406770771896,0.168841405917146,-0.00135775109583075,-0.113515328282581,-2.10976491007295
5066,16.7498669039528,52.3793852826593,6.84261769836041,0.21578882964987,-0.522500077995822,-1.18925540614316,0.000595712420415291,-0.154223642440718,0.145711718720627,-0.00137321799747661,-0.106926593940472,-2.11194080292216
5127,16.7439016348798,52.3810704882537,6.74258682816799,0.176039968898269,-0.513016819721386,-1.25533152461549,0.000585788996882608,-0.151119249337781,0.197864571368932,-0.00131968226903706,-0.115242451976243,-2.13334370256587
5128,16.7468385615919,52.381126535302,6.75193451130849,0.191825884556348,-0.520189304364578,-1.23340466559797,0.000589543089562945,-0.152474783812405,0.190767778528168,-0.00133847714647675,-0.110090448151468,-2.13062172703883
5191,16.7438099811528,52.3828677072986,6.75858203759242,0.171304606632962,-0.514895221752937,-1.27385665040019,0.000577879828610954,-0.151490372068321,0.209093001274805,-0.0012961633281672,-0.109966294213564,-2.15888918095027
5257,16.7437183177233,52.3846649253314,6.78020412791102,0.166216933500717,-0.517264590919687,-1.29179589225786,0.000569880387252801,-0.151851264784878,0.218551019075758,-0.00127116637063282,-0.104554002001116,-2.18437283151286
